ID,Responsable,Plataforma,Fecha_Recolección,Texto_Original,URL_Original,Usuario_ID_Anonimizado,Clase_Toxicidad,Subclase_Toxicidad,Grupos_Afectados,Lenguaje_Dialectal,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,Confianza_Clasificador,Notas_Etiquetador,Validado,Validador,Fecha_Validacion,Acuerdo_Validador,Razon_Desacuerdo,Cohen_Kappa,Listo_Entrenamiento
1126,Willian,Facebook,2026-07-14,"Dr. Rafael Aguirre, estamos con usted y le admiramos por su VALENTIA Y RESILIENCIA en este proceso.
Muchos no comprenden su pisicion como lider de un sindicato tan importante del ISSS y esperamos en Dios que las autoridades del isss y minusterik de trabajo, resperen su Rol de presidente y no afecte su desempeño profesiinal y laboral",https://www.facebook.com/ana.mejiadeguardado?comment_id=Y29tbWVudDoxNDc2ODI2ODg3NzkyMTU3XzEzNjkxMDU2MzUwNzEwODk=,USER_503,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.75,"Mensaje de apoyo a líder sindical en disputa laboral, respetuoso.",NO,,,,N/A,,NO
771,Willian,X,2026-07-14,"Todos esos hdp mareros que se pudran en el CECOT, todos son terengos frentudos PIRICUACOS",https://x.com/GuillermoH49957/status/1925515289409855814,USER_161,Amenazas/Violencia,Amenaza + Insulto Compuesto,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,Deseo de sufrimiento en prisión combinado con insultos deshumanizantes hacia mareros.,NO,,,,N/A,,NO
122,Dressler,X,7/12/2026,"Poco me parece, mandaría al fuego a esos Indios de mierda.",https://x.com/GerardSpichiger/status/2076905733010927785,USER_122,Discurso de odio,Racismo,Personas indígenas,General Espa�ol,NO,NO,NO,0.7,requiere verificacion y validacion,No,,,,,,NO
54,Dressler,X,7/4/2026,Venezolanos de mierda abatidos; Josué y José llegaron a México a vivir del trabajo de otros. Ayer le iban a quitar 90 mil a una mujer y uno acabó muerto.,https://x.com/JorgeNSaludigna/status/2074941026347733487,USER_054,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.81,requiere verificacion y validacion,No,,,,,,NO
812,Willian,X,2026-07-14,"Este ladrón,drogadicto y traidor a la Patria Salvadoreña debería ser ejecutado en la Horca al igual que Munguía Payés y todo ése grupo de gentuza podrida que negociaron con los terroristas mareros.",https://x.com/SaintGeorges27/status/1658483682238418944,USER_199,Amenazas/Violencia,Amenaza Explícita Directa,Individuo,Salvadoreño,NO,NO,SI,0.85,Llamado explícito a ejecución en la horca de una persona y de un exgeneral real (Munguía Payés) por negociar con pandillas.,NO,,,,N/A,,NO
999,Willian,X,2026-07-14,"Si alguien todavía cree en 
@ARENAOFICIAL
 y 
@FMLNoficial
 déjenme decirles: 

NO SE MERECEN EL SALVADOR

Estamos hartos de tanto Mareros, corruptos y Ladrones que nos han llevado al caos, la muerte y pobreza.

Son unos REMALDITOS HDLGP Areneros y Frentudos.",https://x.com/MrElegantesv/status/1222746157249630209,USER_312,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.85,Llamado explícito dirigido a un Ministro para disparar contra mareros en El Salvador.,NO,,,,N/A,,NO
538,Willian,X,2026-07-13,"Arte 100% Salvadoreño, hecho a mano   #artesv #artesanias #ElSalvador #hablemosdearte #artesaniasdeElSalvador 
@culturasv
 
@MITURElSalvador
 
@MorenaValdezSV
 
@suecallejas
 
@nayibbukele
 #Retwittear #pinceladas #emprendedoressv #apoyolocal",https://x.com/FineArtESA/status/1349957458446454784,USER_028,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Promoción de arte artesanal salvadoreño hecho a mano, limpio.",NO,,,,N/A,,NO
195,Cristian,Facebook,2026-06-25,Yala cagan con bb leche el solo quería ir tragar lechita es todo vale berga,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid079iZpNMZqt4GSEum3Xb1cYa59hHuFNR8gmP6cFjURrZD2Da4SCaqi2UhLZo8xdiRl?comment_id=1075312391105666,USR_00000111,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
604,Willian,X,2026-07-13,"Concierto Fundación 
@renacer
 #musicaSv",https://x.com/losprueba/status/1960359672939954392,USER_061,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Anuncio de concierto benéfico (Fundación Renacer), cultura/música, positivo.",NO,,,,N/A,,NO
1188,Willian,Facebook,2026-07-14,Muy bien dicho Nayik,https://www.facebook.com/peyamy.snow.2025?comment_id=Y29tbWVudDoxMzk4MzEyOTc1ODA2MjkyXzE3NDgyMzE1ODk1MTE2OTg=,USER_560,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.75,"Apoyo político breve, sin agresión.",NO,,,,N/A,,NO
339,Cristian,X,2026-06-07,Estos majes se creen dueños del país y son una 💩,https://x.com/aguilavoladoraI/status/2055734553713533016,USR_00000264,No Tóxico,No Aplica,Ninguno,Salvadoreño,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. Usa voseo, caliche o léxico registrado como salvadoreñismo.",No,,,,,,Sí
518,Willian,X,2026-07-13,"El Salvador lo tiene todo  

Así se vive la seguridad bajo el liderazgo de Nayib Bukele en El Salvador 

#visitelsalvador",https://x.com/AbigailGuerraSV/status/2015828088580374551,USER_013,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.7,"Elogio político a gestión de seguridad, tono promocional; políticamente cargado sin insulto. Caso difícil.",NO,,,,N/A,,NO
571,Willian,X,2026-07-13,"#DeportesSV El presidente del INDES brindó palabras de ánimo a los 20 futbolistas convocados, los cinco legionarios se incorporarán la próxima semana.
#LaSelecta #INDES",https://x.com/salvadoreno_n/status/1960126818171879716,USER_048,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Palabras de ánimo del INDES a futbolistas convocados, deporte, positivo.",NO,,,,N/A,,NO
451,Cristian,X,2026-06-28,PUTA nadie se imagina lo mucho que había esperado este día JAJAJAJA que delicia estar comiendo pupusitas y viendo el MU de El Salvador 😭,https://x.com/mayonesabellak/status/2071419616518156343,USR_00000355,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,Sí,Sí,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: puta).",No,,,,,,Sí
1219,Willian,Facebook,2026-07-14,ES UN ORGULLO DE EL SALVADOR EL SEÑOR IVÁN BARTON ÁRBITRO DEL MUNDIAL DE FOOTBALL,https://www.facebook.com/carlos.davidmarroquin.9?comment_id=Y29tbWVudDoxNTMwMTU5MzQ5MTU2NTAwXzQ0NTU2MTExOTgwMTI2Mjk=,USER_585,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Elogio a árbitro salvadoreño en Mundial, positivo.",NO,,,,N/A,,NO
1053,Willian,Facebook,2026-07-14,"Con solo que manejen como la gente
Más que suficiente
Son bienvenidos",https://www.facebook.com/rafael.laguan.75?comment_id=Y29tbWVudDoxNDkxNjU4MjQzMDAxNTQ3XzIwMTk5NjIyMzU1NDgxOTE=,USER_432,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.75,"Comentario humorístico sobre manejo vial, sin agresión a persona específica.",NO,,,,N/A,,NO
065,Cristian,Facebook,2026-06-14,Sekeira coma mieeeerrr jajajajajajaa,https://www.facebook.com/claritodkm/posts/pfbid02HAiNsLeRLaA2JZCMvx1Neh46NZ7QmaTCb1kwf7AktQzBr6GUyNh26TLKTE7dBKtal?comment_id=840640411660427,USR_00000065,No Tóxico,No Aplica,Ninguno,General Español,Sí,Sí,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
592,Willian,X,2026-07-13,"Que delicia, para hacer unos #PIPIANES CON CREMA, o guisados, o en sopa... 󾌧󾮗 #RecetasSV #ElSalvador 
http://
fb.me/2AMcxuQVl",https://x.com/Recetas_SV/status/692781656479027200,USER_055,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.9,"Receta de pipianes con crema, gastronomía tradicional, limpio.",NO,,,,N/A,,NO
699,Willian,X,2026-07-14,"#ElSalvador   La Plaza Gerardo Barrios se convierte en el epicentro de la celebración de los 204 años de independencia. Miles de salvadoreños disfrutan de un ambiente seguro, familiar y lleno de orgullo patrio. 
#IndependenciaSV #PlazaGerardoBarrios #OrgulloPatrio",https://x.com/hoycomsv/status/1967788984014438910,USER_009,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Cobertura de celebración de independencia en plaza pública, cultural.",NO,,,,N/A,,NO
115,Dressler,Facebook,6/3/2026,Brandon Chavez quizas te confundiste era hambrentina,https://www.facebook.com/liza.lions?comment_id=Y29tbWVudDoxMzcyNTE5MzcxNzYyMzc0XzE3MDczNTIzMTA1MTI1MTA=,USER_115,Discurso de odio,Burla por condición socioeconómica,Personas en situación de pobreza o precariedad,General Espa�ol,SI,SI,NO,0.76,requiere verificacion y validacion,No,,,,,,NO
23,Dressler,Facebook,6/22/2026,"1w
Te entiendo Patricia, pero déjame q siga yo con un poquito de esperanzas, sigo y espero que este país , nuestra Argentina, me… See more",https://www.facebook.com/sofia.tecno.54?comment_id=Y29tbWVudDoxMzYwMDcyNzgyODkwMDgxXzEwMTYyOTY3NTQzMzA0OTY=,USER_023,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.77,requiere verificacion y validacion,No,,,,,,NO
43,Dressler,X,6/14/2026,"Yo no tengo necesidad de emigrar como los venezolanos de mierda. El 5% de mugrosos venezolanos es inmigrantes vs menos del 1% en México, al menos los mexicanos se van a ganar a en dólares no como los venezolanos que con salir de Venezuela tienen suficiente",https://x.com/15VecesCampeom/status/2077372600959861177,USER_043,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.75,requiere verificacion y validacion,No,,,,,,NO
838,Willian,X,2026-07-14,"#PenaDeMuerte a mareros, reos comunes a rehabilitacion e incorporacion a la sociedad... pero #pandillero visto, pandillero muerto, si es capturado, cadena perpetua o mejor boleto directo al infierno.",https://x.com/nrmarquez2016/status/1458914838592339968,USER_134,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,"Llamado explícito a pena de muerte y política de disparar a la vista ('pandillero visto, pandillero muerto').",NO,,,,N/A,,NO
179,Dressler,Facebook,6/5/2026,Argentina tiene huevos.mexicanos son pechos fríos,https://www.facebook.com/groups/2052803382199607/posts/2286008945545715/?comment_id=2286021915544418,USER_179,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.71,requiere verificacion y validacion,No,,,,,,NO
1091,Willian,Facebook,2026-07-14,Hola Adrianita tan bella te veo siempre saludos desde peru-lima.,https://www.facebook.com/valeriano.soto.71?comment_id=Y29tbWVudDoxMDE2NzMwMTU5MjQ5NTM4NV85MjkwMzc0MzE0MTc2MTE=,USER_470,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.8,"Saludo internacional cordial (desde Perú), positivo.",NO,,,,N/A,,NO
79,Dressler,X,6/3/2026,"""a nosotros nos dieron todo "" ""ese país nos recibió con los brazos abiertos "" mi negra en cristo si el boludito de tu hijo no les rinde en su club como ellos quieren, al toque los vuelven a ver como los sudacas de mierda q son
vi varios videos de ingleses que viven acá y saltan igual en el el que no salta es un inglés porque entienden el contexto y después tenés a los fantasmas de los familiares de los jugadores que no saltan porque en inglaterra ""les dieron todo"" mamita",https://x.com/fulbitxdemani/status/2077435766938956026,USER_079,Discurso de odio,Xenofobia,Personas latinoamericanas,General Espa�ol,NO,NO,NO,0.75,requiere verificacion y validacion,No,,,,,,NO
216,Cristian,Facebook,2026-06-25,Hay no gracias a Dios que no se la dieron a ponerlo en vergüenza uviera ido ridícula,https://www.facebook.com/permalink.php?story_fbid=pfbid022iJq5TYcFAgW11VEHJ6vYu3A6pYk4qKFDpRYpgQwBxwNX9YfqqTbZxpTmEuWXXj9l&id=61555811181550&comment_id=1945299249384730,USR_00000132,Lenguaje Ofensivo,Burla,Ninguno,General Español,No,No,No,0.74,"Predomina tono de burla o desprecio, con toxicidad moderada. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,No
28,Dressler,X,6/2/2026,"Se llama ""buenos aires"" y esta llena de inmigrantes de mierda haciendo cagar la convivencia

Deberia llamarse ""malos aires""",https://x.com/PCR0001/status/2076341472048095306,USER_028,Discurso de odio,Xenofobia,Personas inmigrantes,General Espa�ol,NO,NO,NO,0.79,requiere verificacion y validacion,No,,,,,,NO
259,Cristian,Facebook,2026-06-25,Seguidores de sus pendejos diria yo dándole a ese culero,https://www.facebook.com/SivarNewsSV/posts/pfbid0294g3H4GRdtbzcVrW2VFryXr5p2y7LBfX5FUBDRK86tsHJcujtQ9M4PjSm5nX4mctl?comment_id=1319359646595260,USR_00000175,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejos, culero, pendejo; jerga salvadoreña: culero).",No,,,,,,Sí
970,Willian,X,2026-07-14,"@paololuers
  estamos artos de los mareros si son 2000 mareros muertos mensuales mejor. Deja de defender esta lacra que arruina la sociedad",https://x.com/ney1101/status/639172207587946497,USER_350,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,Endorso explícito de cifras masivas de muerte mensual de mareros como algo deseable.,NO,,,,N/A,,NO
294,Cristian,X,2026-06-04,"Yo y toda mi familia vamos a votar en contra de ese cerote, ya basta, ni todos los mojarras de mierda van a poder contra la voz popular y el verdadero pueblo salvadoreño.",https://x.com/CE29791/status/2060147835367022738,USR_00000232,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerote, mierda; jerga salvadoreña: cerote).",No,,,,,,Sí
204,Cristian,X,2026-06-02,Solo vino a poner en vergüenza su país torpe está como.q le faltan diez $ p el dólar enserio,https://x.com/SilviaG90502494/status/2018210746652340490,USR_00000152,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
495,Cristian,Facebook,2026-07-12,A estos HDP no merecen ni un centavo los mal paridos,https://www.facebook.com/ITRnoticiasOficialsv/posts/pfbid06bcKGnTpuTHXuMoAA8R7dup96bpXzAdTxi2KkUf1iVkcMzw8Nn7d58boUxDBL2c6l?comment_id=1890340608409943,USR_00000332,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: hijueputa).",No,,,,,,Sí
152,Dressler,X,6/11/2026,23 días para que los Judíos de mierda se apoderen del país.,https://x.com/LoboSaW_SDLP/status/2077463087376908708,USER_152,Discurso de odio,Antisemitismo,Personas judías,General Espa�ol,NO,NO,NO,0.85,requiere verificacion y validacion,No,,,,,,NO
451,Cristian,Facebook,2026-07-14,Perros parásitos manteniendos q no saben trabajar solo aprovecharse de la gente q los mantiene,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid02swH6vNBoqntHuiKV2hswsQwba2HvygZ7qCcmV7mkMeM8WZ54KoYfngv5QibrWKocl?comment_id=666803669541161,USR_00000083,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: perro, parásito).",No,,,,,,Sí
180,Dressler,Facebook,6/21/2026,"Pablo Ochoa a los mexicanos les sobran huevos, lo que nos falta es la calidad de los argentinos. Créeme, México con jugadores un poco mejores le daba vuelta a ese partido. Nosotros no tenemos a Messi, no tenemos un Enzo Fernández, así de sencillo.",https://www.facebook.com/groups/2052803382199607/posts/2286008945545715/?comment_id=2286021915544418&reply_comment_id=2286132178866725,USER_180,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.8,requiere verificacion y validacion,No,,,,,,NO
390,Cristian,X,2026-06-07,Su opinión nos vale verga gorgojo,https://x.com/henrygrados69/status/2062681875320332691,USR_00000308,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: verga; jerga salvadoreña: verga).",No,,,,,,Sí
287,Cristian,X,2026-06-04,Eso no es en el salvador... PENDEJO IGNORANTE 🤣🤣🤣🤣🤣,https://x.com/xffercho/status/2060479177128661491,USR_00000225,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,Sí,Sí,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
1077,Willian,Facebook,2026-07-14,Descanse en paz.,https://www.facebook.com/profile.php?comment_id=Y29tbWVudDo4NTgxMDA1Njk2OTY4NjNfNDI3MDQyOTA2Njg5Nzgw,USER_456,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,Condolencia breve y respetuosa.,NO,,,,N/A,,NO
748,Willian,X,2026-07-14,"fui a #Olocuilta y terminé haciendo las pupusas que comí 
no es tan fácil como parece… ¿pasé la prueba? 

#ElSalvador #Pupusas",https://x.com/ColochitaRD/status/2046087124051509518,USER_083,No Tóxico,N/A,N/A,Español Estándar,NO,SI,NO,0.9,"Experiencia personal aprendiendo a hacer pupusas, tono ligero y curioso.",NO,,,,N/A,,NO
476,Cristian,X,2026-06-28,Cerote El Salvador y toda centro América es una mierda pero en primer lugar están ustedes! Del único lugar que a un centroamericano le da vergüenza que lo confundan es con ser Hondureño! Si somos una mierda todos pero Honduras tiene un lugar de privilegio en lo mierda!,https://x.com/Pino2025118353/status/2040616216075575778,USR_00000373,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerote, mierda; jerga salvadoreña: cerote).",No,,,,,,Sí
803,Willian,X,2026-07-14,"Lamentable pérdida, en paz descanse . No más capturas de pandilleros: hay q exterminarlos ………………….",https://x.com/Jose55093312/status/1500274935549280265,USER_190,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,Llamado directo a exterminar pandilleros en vez de capturarlos.,NO,,,,N/A,,NO
244,Dressler,X,6/27/2026,siiiii weooon discapacitados de mierda,https://x.com/lluviajjang/status/1948597258431128041,USER_244,Discurso de odio,Discriminación por discapacidad,Personas con discapacidad,General Espa�ol,NO,NO,NO,0.74,requiere verificacion y validacion,No,,,,,,NO
637,Willian,X,2026-07-13,"¡Panchimalco es cultura, El Salvador es orgullo! 

Sigamos construyendo juntos el país que siempre soñamos, llevando nuestras raíces a cada rincón del planeta.  

#OrgulloSalvadoreño #Panchimalco #UNESCO #ElSalvador 4/4",https://x.com/PattyNGodinez/status/2050051582243278926,USER_082,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Orgullo cultural por Panchimalco (patrimonio UNESCO), positivo.",NO,,,,N/A,,NO
034,Cristian,X,2026-05-24,"Vamos a retwetear esto vale la pena, un idiota mas preso de sus propias palabras @FCDenni",https://x.com/ulisespeed/status/1521240234410876928,USR_00000017,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: idiota).,No,,,,,,Sí
070,Cristian,Facebook,2026-06-14,Tampoco se crean la Gran Ver.. y hagan a la gente pendeja,https://www.facebook.com/permalink.php?story_fbid=pfbid024BpUNus3KXUErma23ziH5hgPByrPHXeDhwQdUtYknxJSuZP5dZHQcPsLKKH5XmAwl&id=61580189587249&comment_id=1234609452038812,USR_00000070,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendeja, pendejo).",No,,,,,,Sí
247,Dressler,X,7/3/2026,"Bro said: compren mis productos discapacitados de mierda quiero plata
En el último episodio de LaborIA, Jini Hwang conversó con Mateo Salvatto, emprendedor tecnológico, sobre accesibilidad y el principal error que solemos cometer al pensar en inclusión. Mirá el capítulo completo en LA NACION",https://x.com/uliferrin/status/1919982410814337063,USER_247,Discurso de odio,Discriminación por discapacidad,Personas con discapacidad,General Espa�ol,NO,NO,NO,0.75,requiere verificacion y validacion,No,,,,,,NO
154,Cristian,X,2026-05-30,Que haces voz parasito!! Te pagan por hacer nada basura!! Corrupto como tu presidente.,https://x.com/Turcios02165468/status/1312627791536553984,USR_00000119,Acoso,Ataque personal,Funcionarios Públicos,General Español,No,No,Sí,0.84,Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: basura).,No,,,,,,Sí
363,Cristian,X,2026-06-07,"Aparte de Brayan y Nathan, creo que este chico es el que más potencial tiene para llegar lejos. Su defensa y su ataque son de primer nivel. Está demasiado bueno para esta liga local. Solo me da pena que haya desperdiciado tantos años en esta mierda de liga.”",https://x.com/oscar1098702/status/2063042323701731351,USR_00000286,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
1164,Willian,Facebook,2026-07-14,"Les guste o no les guste a la oposición así es
GIPHY",https://www.facebook.com/marinayolanda.solis.5?comment_id=Y29tbWVudDoxMzk4MzEyOTc1ODA2MjkyXzE5MDUyMDE4MDcxMDMxNzE=,USER_538,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.75,"Apoyo político breve, sin agresión.",NO,,,,N/A,,NO
344,Cristian,Facebook,2026-06-26,"No nos demos paja, le andaba dando molote a la cuca esa chera",https://www.facebook.com/permalink.php?story_fbid=pfbid0gGwa7heoitAJ5ZWQDSB8wc3ckT5Z4rLR9rec7xeY4zGFSCeiSCTDJg5ArZ1FvuL7l&id=100076242561758&comment_id=1173161377575568,USR_00000260,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: paja; jerga salvadoreña: paja).",No,,,,,,Sí
140,Cristian,Facebook,2026-06-24,Otra mierda no pueden sacar no que solo pendejadas,https://www.facebook.com/espectaculos.sv/posts/pfbid02tq9qkdgkpU9YFmx8rjcvjt7n84rFCQmJ5EsdUoGQBL4dRrzK6NnG872nkJNmMMvhl?comment_id=813385674424816,USR_00000027,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda, pendejo).",No,,,,,,Sí
285,Cristian,X,2026-06-04,Algo pendejo ese paisano que contestó.,https://x.com/NewWorldOr33/status/2060489916325167359,USR_00000223,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
