ID,Responsable,Plataforma,Fecha_Recolección,Texto_Original,URL_Original,Usuario_ID_Anonimizado,Clase_Toxicidad,Subclase_Toxicidad,Grupos_Afectados,Lenguaje_Dialectal,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,Confianza_Clasificador,Notas_Etiquetador,Validado,Validador,Fecha_Validacion,Acuerdo_Validador,Razon_Desacuerdo,Cohen_Kappa,Listo_Entrenamiento
938,Willian,X,2026-07-14,"Tu hermano marero ya debe tener el culo bien zurcido de tanta verga que se come a diario en el penal y eso ea bueno!  Eso es lo unico que importa ,.lo que digas vale verga y mas si hablas de tus amigos mareros!",https://x.com/ric0_sv/status/1918144126857445822,USER_237,Amenazas/Violencia,Amenaza Implícita,Individuo (familiar de marero),Salvadoreño,NO,NO,NO,0.65,"Celebración vulgar de violencia sexual en prisión contra el hermano de un interlocutor, presentada como algo positivo.",NO,,,,N/A,,NO
164,Cristian,X,2026-05-30,Este es el humor español? Vaya mierda de humor que tienen los equipos chicos sin Champions.,https://x.com/LiverpoolSalvi/status/2060397884676145333,USR_00000126,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
321,Cristian,X,2026-06-07,"Hay deja lo que quieras pedazo de basura, traes a tu hermana ok",https://x.com/ElSalvador1973/status/2059426606708383903,USR_00000250,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: basura).,No,,,,,,Sí
1245,Willian,Facebook,2026-07-14,"Con todo el respeto creo que son 104 horas el tiempo del rescate completo y participaron los equipos de rescate de USA,CHILE,COSTA RICA, EL SALVADOR, VENEZUELA, ISRAEL Y OTROS MAS asi que el credito no sea sino para Dios primero por permitir el rescate y a todos los que hicieron posible. (EL QUE SE HUMILLA SERA ENSALSADO Y EL QUE SE ENSALSA SERA HUMILLADO)",https://www.facebook.com/luis.guerreroaraya.5?comment_id=Y29tbWVudDoxNDkxNDY4MjM2MzU1OTEzXzk2MDQ3NDY2MzY5MjI2Mw==,USER_610,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.7,"Comentario informativo sobre cooperación internacional en rescate, sin agresión.",NO,,,,N/A,,NO
373,Cristian,Facebook,2026-06-26,(perros) trabajen sì quieren pisto no roben porque a todos nos cuesta ganar ustedes solo alungan las ✋ Bueno fuera asi como se han visto casos les han cortado las ✋ asi te lo hicieran,https://www.facebook.com/permalink.php?story_fbid=pfbid02brJ9cyVAnDyouaaS5ie6v4JbowMdtfBeSnt2QqjEkJGnFguF8rReZEosHS6TAtDfl&id=100076242561758&comment_id=2043287969775187,USR_00000289,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: perro; jerga salvadoreña: pisto).",No,,,,,,Sí
335,Cristian,X,2026-06-07,Por gusto están ustedes pues @FGR_SV @PNCSV a este cerote nunca le hacen nada.,https://x.com/ferwasborn4this/status/2055711561851781495,USR_00000261,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerote; jerga salvadoreña: cerote).",No,,,,,,Sí
976,Willian,X,2026-07-14,Ya ratos que no veía buenas noticias como esa de los cuatro mareros muertos en yayantique la unión,https://x.com/tortugita_veloz/status/703655776519196672,USER_356,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,Celebración explícita de la muerte real de cuatro mareros en un municipio salvadoreño.,NO,,,,N/A,,NO
798,Willian,X,2026-07-14,"Todo el que ande cobrando renta una bala en la cabeza, y un exterminio de mareros. Urge en este país",https://x.com/eddiekirkwood/status/1117650207943069696,USER_186,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,Llamado explícito a ejecución sumaria ('bala en la cabeza') de extorsionistas y exterminio de mareros.,NO,,,,N/A,,NO
184,Cristian,X,2026-06-02,"Está gente p3ndja no merecen que les ayuden a nada, creo que estarían mejor con los pandilleros en las calles y siendo gobernados por el Frente y Arena.",https://x.com/NCarols/status/2021187061072507349,USR_00000132,No Tóxico,No Aplica,Pandillas,General Español,No,No,Sí,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
1047,Willian,Facebook,2026-07-14,"A menudo visitamos su país y siempre nos quedamos con más ganas de seguir explorando, es un excelente destino para visitar…saludos desde Coban Alta Verapaz, Guatemala",https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxNDkxNjU4MjQzMDAxNTQ3XzE2ODk4MTE1MjIxMzg1Mjk=,USER_426,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Elogio turístico de visitante guatemalteco, positivo.",NO,,,,N/A,,NO
991,Willian,X,2026-07-14,"Policías aguambados, Mejor m@t€n a esos mareros, tanto miedo tienen? Osea que la muerte de su compañero es como a ver matado a un perro? Por salieron libres y ahora con más fuerza. Dispar£n sin miedo.",https://x.com/Independient501/status/1975419386954658172,USER_371,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,Llamado explícito (con ortografía disfrazada para evadir filtros) a matar y disparar sin miedo contra mareros.,NO,,,,N/A,,NO
609,Willian,X,2026-07-13,"Palabras del emprendedor Rafael Osorio de la empresa COCREA, uno de los más de 30 beneficiados a nivel nacional del programa #ElSalvadorEmprende",https://x.com/CONAMYPESV/status/934168464759115777,USER_065,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.9,"Testimonio de emprendedor beneficiado por programa gubernamental, institucional positivo.",NO,,,,N/A,,NO
198,Dressler,X,7/5/2026,Déjame adivinar.... Solo con el título de la noticia hace ver al 100% sin equivocación que eran gitanos de mierda que habría que devolver a la india.....,https://x.com/JuanMaM96840939/status/2070581154730676298,USER_198,Discurso de odio,Antigitanismo,Personas gitanas,General Espa�ol,NO,NO,NO,0.78,requiere verificacion y validacion,No,,,,,,NO
233,Dressler,X,6/18/2026,"Tampoco están para reírse ellos puesto que puestos a decir gilipolleces los griegos son árabes, turcos y gitanos de mierda.",https://x.com/luis25472076718/status/2047593901515477130,USER_233,Discurso de odio,Antigitanismo,Personas gitanas,General Espa�ol,NO,NO,NO,0.8,requiere verificacion y validacion,No,,,,,,NO
630,Willian,X,2026-07-13,"¡Acompañanos a la segunda presentación de nuestra antología dedicada a los Educadores salvadoreños! 

 Lugar: Café Luz Negra Millenium Plaza 
 Hora: 5:00 p.m.

¡Gracias a Café Luz Negra por el espacio!  #Literatura #LiteraturaSV",https://x.com/pantografoedi/status/1867105864752013703,USER_078,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Invitación a presentación de antología dedicada a educadores, cultural.",NO,,,,N/A,,NO
048,Cristian,X,2026-05-24,Obvio la prostituta política… la más emblemática. @waraujo64,https://x.com/Rugal77716/status/2011930799386267656,USR_00000027,No Tóxico,No Aplica,Persona Individual,General Español,No,No,Sí,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
955,Willian,X,2026-07-14,"Váyanse  a la mierda  yaa!  Ustedes  son la suciedad d este mundo
Un grupúsculo  de mediocres! Fracasados! Fantoche reunidos en un circo barato ! Descansen en paz hdps MIERDAS 
 No t hagas LA PENDEJADA MALDITA DEFENSORA DE MAREROS  HELL YEAHH HDP",https://x.com/noelDAVS/status/1867695107186864406,USER_336,Amenazas/Violencia,Amenaza Implícita,Individuo (defensor de mareros),Salvadoreño,SI,NO,NO,0.6,"Deseo de muerte ('descansen en paz') dirigido a un defensor de mareros, combinado con insultos.",NO,,,,N/A,,NO
133,Cristian,X,2026-05-30,POBRE MAJE COMO CHOLERO TE VES,https://x.com/Wilson96692202/status/1288614269270003714,USR_00000099,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: maje; jerga salvadoreña: maje).",No,,,,,,Sí
82,Dressler,X,6/16/2026,Dejad de llamar a los negros de mierda y tal vez ganais algo vale,https://x.com/flickiflacka14/status/2077567323469160799,USER_082,Discurso de odio,Racismo,Personas negras,General Espa�ol,NO,NO,NO,0.78,requiere verificacion y validacion,No,,,,,,NO
1035,Willian,Facebook,2026-07-14,Andan tablets y pantallas en los buses son tan errespwtuosos q ponen música a todo volumen ayuden ala población usuaria del transporte público les menciono las rutas la 11 bus y micro la RA la 26 bus y micronus la 21 las 41 todas la 44 osea,https://www.facebook.com/karlaelizabeth.barrienfos?comment_id=Y29tbWVudDoxNTMwMjU5NDIyNDc5ODI2XzE1MTI0ODg4NTY5OTcyMTE=,USER_414,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.85,"Queja cívica detallada sobre volumen de música en transporte público, crítica legítima sin agresión.",NO,,,,N/A,,NO
538,Cristian,X,2026-07-08,"Pues hoy se la tragaron, hasta para llevar les dieron, pendejo 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",https://x.com/e_duardolima/status/2073993652091682963,USR_00000416,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,Sí,Sí,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: tragaron, pendejo).",No,,,,,,Sí
49,Dressler,X,7/10/2026,Venezolanos de mierda,https://x.com/asaldanar88/status/2076463614873976890,USER_049,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.83,requiere verificacion y validacion,No,,,,,,NO
026,Cristian,Facebook,2026-06-10,Cuidado lo pendejo se pega,https://www.facebook.com/Nacionsivarsv/posts/pfbid0SYh263szyjXywX7KdVKMnDxVu6KdJdP6pNyk9TYD5CrqJ8fCCQrgeJDxri1JxWbNl?comment_id=4219959338331830,USR_00000026,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
981,Willian,X,2026-07-14,"Estos mareros si utilizaran su inteligencia para algo bueno 
Otro cuento fuera 

Pero se fueron por el camino equivocado y la unica salida que tienen es la carcel o la muerte",https://x.com/Ely_0412/status/1254981151120293889,USER_361,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.65,Endorso de que la muerte es una 'salida' aceptable para mareros junto con la cárcel.,NO,,,,N/A,,NO
177,Dressler,Facebook,6/22/2026,Por que creo que no se benderia como el resto que le an regalado todos los juegos Argentina,https://www.facebook.com/groups/2052803382199607/posts/2286078985538711/?comment_id=2286145975532012,USER_177,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.82,requiere verificacion y validacion,No,,,,,,NO
750,Willian,X,2026-07-14,"Las pupusas salvadoreñas llegan a Amazon

Por primera vez, este ícono de la gastronomía nacional se vende en todo Estados Unidos a través de la plataforma, gracias a la empresa salvadoreña Típicos Nokal. De las pupuserías… al comercio global.

#RevistaLaG #Pupusas #ElSalvador",https://x.com/RevistaLaGsv/status/2033654015599222876,USER_012,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Noticia de expansión comercial de pupusas a Amazon, económico positivo.",NO,,,,N/A,,NO
073,Cristian,Facebook,2026-06-14,Obvio los P3ndejos son muchos,https://www.facebook.com/Nacionsivarsv/posts/pfbid0SYh263szyjXywX7KdVKMnDxVu6KdJdP6pNyk9TYD5CrqJ8fCCQrgeJDxri1JxWbNl?comment_id=1269821164945271,USR_00000073,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
662,Willian,X,2026-07-13,"De pequeños instantes, se hacen grandes momentos #AmigosSV
@_SusoGH16_
  
@patricia_steisy
 
@CristianATM
 
@laralvarezg",https://x.com/mcruji/status/753631910115565572,USER_096,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Mensaje de amistad y buenos momentos compartidos, positivo.",NO,,,,N/A,,NO
479,Cristian,Facebook,2026-07-12,Ya deberían de dejar de mantener parásitos,https://www.facebook.com/ITRnoticiasOficialsv/posts/pfbid02uwhNReNfKhSFaA1HhHKLXLp4KiV4Y2WfbCLwv2FD7LTpjJ8q8xSboUSQ733RHxHjl?comment_id=761429296959588,USR_00000316,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: parásito).",No,,,,,,Sí
835,Willian,X,2026-07-14,Ver a mi hermanita en una caja y solo pensar que esos malditos mueran como ratas espero que sufran malditos mareros,https://x.com/undercoverwolfy/status/745810488445960192,USER_157,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,Amenaza directa y personal motivada por la muerte de su hermana; deshumanización explícita ('mueran como ratas').,NO,,,,N/A,,NO
219,Cristian,X,2026-06-02,Pendejo ignorante. Singapur es 28 veces más pequeño que el salvador. No es quien es más grande. Se trata de quien lo gestiona mejor. Pendejo retrasado mental Hondureño envidioso de mierda. El Salvador se desarrollará mientras que Honduras se quedara igual o peor. 🤣🤣🤣🤣🤣🤣🤣,https://x.com/mrerenj58318/status/2057107814007345646,USR_00000165,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,Sí,Sí,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: pendejo, mierda).",No,,,,,,Sí
1247,Willian,Facebook,2026-07-14,"La unión hace la fuerza, gracias por mantenerlo vivo y rescatarlo, su labor fue fundamental, el trabajo en equipo fue la clave y su solidaridad, empatía y optimismo, constancia y perseverancia, logro el objetivo, Hernán, ahora está vivo y en un lugar a resguardo recibiendo atenciones médicas, Dios les de vida plena y en abundancia a todos, nos devuelven la fe en la humanidad...",https://www.facebook.com/karim.fg?comment_id=Y29tbWVudDoxNDkxNDY4MjM2MzU1OTEzXzI0MzE0NDExMDczNTU0MzI=,USER_612,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.75,"Reflexión extensa sobre solidaridad y rescate humanitario, sin agresión.",NO,,,,N/A,,NO
615,Willian,X,2026-07-13,"http://
goo.gl/m82O9w Un resumen el #2014 en imágenes #fotografiaSV #ElSalvador [Especial]",https://x.com/prensagrafica/status/550393505798189056,USER_071,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Resumen fotográfico anual de un medio de prensa, cultural/informativo.",NO,,,,N/A,,NO
1135,Willian,Facebook,2026-07-14,Pues ni los angeles del suelo y el hijo del padre lo sabe solo el mismo dios sabe el día y hora en q el regresará así q Aser las cosas bien bibir como dios le agrade y con la gracia del espíritu santo,https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxMjIzMDI0MzYyOTQwNjIwMjVfMTQ0NjQ2MTg1NDE5NDAwNQ==,USER_512,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.8,"Reflexión religiosa, positivo.",NO,,,,N/A,,NO
49,Dressler,Facebook,6/27/2026,"TODOS HABLAN ANTES Y ARGENTINA HABLA EN LA CANCHA, RESPETENS LOS RANGOS",https://www.facebook.com/migue.brusca.73?comment_id=Y29tbWVudDoxNTQ0NzUyNzY3NjgzMjM4XzE3Mzg3NzgwMzA2MDQ3MTM=,USER_049,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.88,requiere verificacion y validacion,No,,,,,,NO
400,Cristian,Facebook,2026-07-14,Ta bueno chabalo ijueputa Yebenselo por pendejo,https://www.facebook.com/noticia.es/posts/pfbid0wmXEQ1yLWKdARe7k6TyPgzRndkQ8GafB9quwe7kWJFrdy2sPqA2nESeVGNXdDVaxl?comment_id=1031223259490554,USR_00000003,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejo, hijueputa, puta).",No,,,,,,Sí
625,Willian,X,2026-07-13,"La abogada y bibliófila, Vanessa Ramos 
@Niriel08
 nos comparte su top 5 de libros de autores nacionales. Gracias, Vane, por la recomendación. #LiteraturaSV",https://x.com/LiteratosSV/status/1909271030880682253,USER_077,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Recomendación de lecturas de autores nacionales por una bibliófila, cultural.",NO,,,,N/A,,NO
1127,Willian,Facebook,2026-07-14,"Salud es la columna vertebral de la vida, es la cabeza de los derechos, es un mandamiento de
Dios, no mataras,
Dios es
Dios de vivos y no de muertos, luchemos por nuestras vidas, gracias dr . Aguirre por representar y defender a su pueblo, valiente luchador,
Dios lo proteja.",https://www.facebook.com/romy.as.553096?comment_id=Y29tbWVudDoxNDc2ODI2ODg3NzkyMTU3XzEwMzQxODg5ODIyODQ2MTc=,USER_504,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.8,"Reflexión sobre salud y derechos con apoyo a figura pública, sin agresión.",NO,,,,N/A,,NO
89,Dressler,X,6/5/2026,"Negros de piel 
Negros de alma
Negros de mierda 
Son completitos",https://x.com/Anaporlasdudas/status/2077560922424414371,USER_089,Discurso de odio,Racismo,Personas negras,General Espa�ol,NO,NO,NO,0.74,requiere verificacion y validacion,No,,,,,,NO
379,Cristian,Facebook,2026-06-26,Ojala leden una vergiada que ni caminar pueda,https://www.facebook.com/permalink.php?story_fbid=pfbid02SEfo29ovXY8a47fVk74mcejeAx2jgvzZs9XuDUGqU7SuWWYjMdfQLZvBNVR8C3ojl&id=100076242561758&comment_id=1328098968786673,USR_00000295,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
50,Dressler,X,6/26/2026,"Que ratas resultan ser, venezolanos de mierda. Así se explica cómo permitieron que les secuestren al presidente, les pongan una títere en el poder y les roben el petróleo. Mientras tanto, hablan de fútbol. El béisbol es tu deporte, arrastrado.",https://x.com/marc1_1965/status/2076288799542268172,USER_050,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.73,requiere verificacion y validacion,No,,,,,,NO
513,Cristian,X,2026-07-08,HABLA DE LA FIFA MIERDA,https://x.com/lamineyamalcule/status/2072849849985212920,USR_00000395,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
427,Cristian,Facebook,2026-07-14,No pongan informacion basura que no beneficia en nada 😡😡😡,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid02swH6vNBoqntHuiKV2hswsQwba2HvygZ7qCcmV7mkMeM8WZ54KoYfngv5QibrWKocl?comment_id=1202348784682260,USR_00000030,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: basura).",No,,,,,,Sí
30,Dressler,X,6/30/2026,"Si, son estupidos y que gente mogolica y pelotuda que te comentan, Dios lo que tenés que aguantar, Pero tranquila ojalá milei Heche a los inmigrantes de mierda que hay y los devuelva a sus países inservibles y nos dejen de joder en nuestras universidades gratuitas, son las mejore",https://x.com/RaquelMend31410/status/2076147171594735748,USER_030,Discurso de odio,Xenofobia,Personas inmigrantes,General Espa�ol,NO,NO,NO,0.71,requiere verificacion y validacion,No,,,,,,NO
079,Cristian,X,2026-05-30,Y entonces quién les va a dar trabajo a la clase obrera en fin ideología estúpida,https://x.com/mohicano337/status/1988482010243870730,USR_00000056,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: estupida).",No,,,,,,Sí
490,Cristian,X,2026-07-08,"Acá pendejo pasivo de 17 años de san salvador de jujuy, algún activo joven???",https://x.com/Matteosuarezzz/status/2073589902701109367,USR_00000378,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
1070,Willian,Facebook,2026-07-14,Bendiciones se necesita esa ayuda,https://www.facebook.com/sandra.olivapozo?comment_id=Y29tbWVudDoxNTA2ODcwOTgxNDUyMjgzXzExNzYxNzk5OTg5MTg5Mzg=,USER_449,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Aprobación de programa de ayuda, positivo.",NO,,,,N/A,,NO
921,Willian,X,2026-07-14,"Bueno vamos a ver si desde hoy en honor a esos militares caidos crean una NUEVA LEY.. MARERO DETENIDO, MARERO MUERTO.. Basta ya",https://x.com/Odic1978/status/1228129966115651584,USER_305,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.85,"Llamado a nueva ley con política de disparar a la vista, en honor a militares caídos.",NO,,,,N/A,,NO
1099,Willian,Facebook,2026-07-14,Q elegancia ERicka Buen dia,https://www.facebook.com/juan.cornejo.16144?comment_id=Y29tbWVudDoxNTY5Njk0NzA1MTg0ODg3XzE3Njc0MzkwMzc3NTk4NzI=,USER_477,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.8,Cumplido breve y cordial.,NO,,,,N/A,,NO
1074,Willian,Facebook,2026-07-14,Tercer lugar y segundo lugar para Inglaterra,https://www.facebook.com/vidal.aquino.67728?comment_id=Y29tbWVudDoxMDYyNjA0NTQyNzc4MTU2XzEwMzIxNzYzMTU5NjkwNjA=,USER_453,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Comentario deportivo sobre resultados del Mundial, limpio.",NO,,,,N/A,,NO
161,Cristian,X,2026-05-30,A LLORAR A LA IGLESIA CATÓLICA. ABRAZO BOSTERITO.,https://x.com/Trezeguetista7/status/2060192015049011507,USR_00000123,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
413,Cristian,X,2026-06-07,Y todavía los muy idiotas le dan el vuelto (mínimo otros $5) por gente como esta es que los vendedores le ponen el precio que les da la gana vendedores más pura mierda,https://x.com/murcia503/status/2062323412207313027,USR_00000329,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
12,Dressler,Facebook,6/12/2026,Gil Sarmiento caaapaz los muy imbeciles digan a la España de CUCURELLA,https://www.facebook.com/gabrielenrique.marquez.9?comment_id=Y29tbWVudDoxNTQ0ODUwMzkxMDA2ODA5XzE2NzAyMzQ1MjA5MzQ2Mzk=,USER_012,Insulto,Descalificacion directa,Grupo de personas,General Espa�ol,NO,NO,NO,0.85,requiere verificacion y validacion,No,,,,,,NO
123,Dressler,Facebook,6/11/2026,"Pregunta seria y sin tirar hate por favor. Si Argentina gana el Mundial, se viene el 9no balón de oro?",https://www.facebook.com/ricardo.c.villalobos.1?comment_id=Y29tbWVudDoxNTQ0ODI0OTExMDA5MzU3XzIxNDY2MzUyNzU4ODMxNDI=,USER_123,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.75,requiere verificacion y validacion,No,,,,,,NO
037,Cristian,Facebook,2026-06-10,Si este maje tiene plante de culero hoy es Loko y culero,https://www.facebook.com/NoticiasNuevoLourdes/posts/pfbid0LgifyukV8GW7jNtiDTTrnJs3KcR8n2ZWdcxh4gqNhwHzkUo7csFvrMmUDbeTHy5Kl?comment_id=735555329365857,USR_00000037,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: culero, maje; jerga salvadoreña: culero, maje).",No,,,,,,Sí
103,Dressler,X,6/20/2026,"Viendo un informe de Gustavo Grabia sobre los barras en el mundial me vuelvo a preguntar cómo es que todos esos negros de mierda pueden presenciarlo y nosotros, la gente de bien, no. Uno de los primeros que menciona es a Minuet, de Belgrano, que le debe su puesto de trabajo a la",https://x.com/JmMenso/status/2077549049083764766,USER_103,Discurso de odio,Racismo,Personas negras,General Espa�ol,NO,NO,NO,0.88,requiere verificacion y validacion,No,,,,,,NO
876,Willian,X,2026-07-14,"APRENDAN MAREROS. Los Salvadoreños queremos un país libre de críminales, y los pandilleros q no dejaran de delinquir, que la ley les de su merecido/ De hecho pedimos pena capital. Los apoyamos en absoluto 
@PNCSV
 
@Director_PNC
 
@FGR_SV
 .",https://x.com/ABertMSaade/status/1508621590577131523,USER_260,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.85,"Llamado directo a pena capital para pandilleros, con apoyo institucional explícito a la PNC/FGR.",NO,,,,N/A,,NO
471,Cristian,X,2026-06-28,"Es por el gobierno tan pura mierda que tenemos ahora. Se lo dijo en su cara al maldito HDP de bernardo, que para gobernar está cagado. Corrupto.",https://x.com/EstuardososaSa/status/2045218603385901540,USR_00000368,Lenguaje Ofensivo,Burla,Gobierno,General Español,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: maldito, mierda).",No,,,,,,Sí
033,Cristian,Facebook,2026-06-10,Yo Le Diría Parásitos Mantenidos,https://www.facebook.com/NoticiasNuevoLourdes/posts/pfbid0LgifyukV8GW7jNtiDTTrnJs3KcR8n2ZWdcxh4gqNhwHzkUo7csFvrMmUDbeTHy5Kl?comment_id=3950722638575356,USR_00000033,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: parásito, mantenida).",No,,,,,,Sí
